activity_label,ax1,ay1,az1,gx1,gy1,gz1,mx1,my1,mz1,ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2,ax3,ay3,az3,gx3,gy3,gz3,mx3,my3,mz3
1,0.81948,9.51938,0.27304,-0.0137,0.00973,-0.01593,28.15276,-28.17513,0.3307,-1.91536,9.55765,-0.34477,-0.02348,0.13716,0.03325,36.17706,-23.0835,-13.37128,-2.03055,-8.2117,4.91268,-0.07107,-0.15043,0.01605,-23.13705,29.24184,-24.95132
1,0.71169,9.64395,0.32813,-0.00838,-0.00624,0.00537,27.60767,-28.19677,0.25838,-1.85789,9.40442,-0.22984,-0.00751,0.02425,0.01834,37.30164,-22.02148,-13.37128,-2.06409,-8.27877,5.4301,-0.07427,-0.31235,0.01285,-23.25046,31.64273,-23.65964
1,0.55838,9.85475,0.29939,0.01612,0.04488,0.00111,27.56063,-28.57249,-0.14993,-1.85789,9.5002,-0.36392,-0.01283,0.03917,-0.00191,38.36365,-21.64612,-12.55951,-1.75268,-8.17816,5.09953,-0.06787,-0.11421,0.02883,-21.57376,30.40491,-22.57712
1,0.63024,9.59364,0.38083,0.03848,0.03636,0.00218,27.17211,-28.25415,-0.30804,-1.87706,9.48103,-0.36392,0.00421,0.02531,-0.0051,39.11438,-24.58344,-12.55951,-1.99702,-8.17337,5.02766,-0.0732,0.0051,0.03096,-23.83905,31.09071,-22.77258
1,0.79793,9.73258,0.42395,0.047,0.03529,-0.01167,26.78571,-27.99185,-0.63013,-1.41737,9.59596,-0.59377,0.02019,0.03703,0.02472,37.98981,-22.02148,-12.55951,-1.9539,-8.22128,4.92226,-0.10835,-0.07693,-0.04148,-23.49614,30.5117,-23.20169
1,0.61108,9.76612,0.46707,0.05765,0.14499,-0.02019,27.70092,-28.4958,-0.37828,-1.28329,9.63426,-0.30646,-0.01176,0.19257,-0.03813,37.61444,-21.64612,-13.37128,-2.09284,-8.25003,4.79291,-0.13286,-0.09717,-0.00632,-21.27945,30.81624,-22.57892
1,0.78595,9.57927,0.47426,0.08002,0.14179,-0.00847,27.31625,-28.87579,0.12192,-1.39821,9.51935,0.03831,-0.05225,0.33957,-0.07967,37.30164,-22.02148,-12.12158,-2.07367,-8.02006,4.75458,-0.16588,-0.11208,0.01711,-24.01456,31.65443,-21.89655
1,0.70211,9.64395,0.47905,0.1354,0.1812,-0.01486,27.74148,-28.93013,0.19658,-2.12605,9.44273,-0.17238,-0.05118,0.30441,-0.08392,37.30164,-22.02148,-10.87189,-0.95259,-7.91466,4.85519,-0.22021,-0.2495,-0.15759,-24.55455,32.81631,-21.77579
1,0.84344,9.74216,0.53175,0.12794,0.27066,-0.07237,28.30247,-28.47598,0.493,-2.03029,9.48103,-0.59377,-0.01497,0.10414,-0.05411,37.61444,-20.89691,-11.74622,-1.20172,-8.38418,4.98454,-0.15523,-0.38479,-0.00419,-24.44386,31.09431,-21.00674
1,1.30338,9.80205,0.31615,0.16948,0.40485,-0.06066,27.96192,-27.9729,1.7693,-1.45567,9.51935,-0.47884,-0.02881,0.11053,-0.05197,38.36365,-21.27228,-11.30981,-2.04014,-8.97825,4.89352,-0.16481,-0.19517,-0.1203,-24.25754,31.19753,-19.08185
1,0.99196,9.65353,0.13649,0.11729,0.47194,-0.0319,28.27283,-28.16167,2.60529,-1.93451,9.48103,-1.01514,-0.04906,0.22984,-0.10098,39.11438,-20.52155,-11.74622,-1.6856,-8.49437,4.51503,-0.18931,-0.09823,-0.12883,-24.14685,31.77383,-19.97699
1,0.82667,9.61041,0.09098,0.19184,0.54117,-0.06172,27.98769,-28.14661,3.43074,-1.80045,9.5002,-0.99599,-0.03413,0.22345,-0.07008,39.86359,-23.0835,-10.05859,-1.55625,-8.35064,4.47191,-0.20742,-0.13978,-0.13096,-23.39085,32.03993,-21.30078
1,0.60868,9.78528,0.27543,0.27704,0.55501,-0.1384,28.22359,-28.05486,4.82106,-1.53229,9.48103,-0.82361,0.06493,0.12651,-0.11269,38.73901,-21.27228,-10.49652,-1.55625,-8.35064,4.47191,-0.20742,-0.13978,-0.13096,-23.39085,32.03993,-21.30078
1,0.4913,9.84277,0.21554,0.32603,0.59016,-0.17142,29.11658,-28.28077,6.67241,-0.82361,9.5002,0,0.12352,0.35768,-0.14465,40.17639,-23.83423,-10.05859,-1.69998,-8.3171,4.44317,-0.21914,-0.12913,-0.14587,-24.23325,33.20361,-20.29709
1,0.5991,9.60322,0.16763,0.34733,0.58164,-0.15438,28.36791,-27.7797,7.85339,-1.0343,9.57681,0.51715,0.11073,0.3907,-0.26929,40.17639,-20.89691,-9.62219,-1.76226,-8.54707,4.42879,-0.29371,-0.29211,-0.15759,-25.92075,32.42334,-19.42413
1,0.94166,9.48345,0.07181,0.36118,0.58696,-0.13414,28.23818,-27.42793,9.82379,0.55545,9.92157,0.40222,0.10648,0.14783,-0.38008,40.92712,-19.45953,-8.8089,-1.85808,-8.59498,4.29465,-0.23406,-0.22713,-0.30673,-27.20865,32.90604,-18.86069
1,0.97519,9.73018,-0.30188,0.37715,0.59868,-0.12669,28.47717,-26.90297,11.15128,0.45969,9.88327,-0.74699,0.02872,0.10307,-0.59206,40.55176,-19.08417,-7.93457,-1.97306,-8.82015,4.49587,-0.22127,-0.25802,-0.33655,-27.57585,31.47891,-17.21625
1,1.84955,9.19599,-0.40729,0.3239,0.62317,-0.21295,28.4401,-26.96319,12.48535,-0.11493,9.51935,0.07661,-0.2653,0.81361,-0.64319,42.0517,-17.64679,-7.99713,-1.72393,-9.05012,4.36651,0.11429,0.14358,-0.58796,-27.89175,29.60033,-14.08411
1,2.11066,9.65353,-0.76182,0.16522,0.55075,-0.29815,28.49743,-26.25005,13.46683,-0.22984,9.97903,0.88107,-0.73508,1.18433,-0.79979,42.0517,-15.77148,-5.87158,-2.18866,-8.81057,4.2659,0.06848,0.689,-0.26838,-29.60625,27.76161,-18.22562
1,1.89506,10.27396,-0.64923,0.02783,0.49537,-0.29709,28.16621,-25.27499,14.26981,-0.26816,11.05164,3.08372,-0.95027,1.60829,-0.42589,44.23981,-15.77148,-2.49634,-2.32759,-8.88723,4.5821,0.12494,0.25969,-0.1235,-29.00145,28.43454,-17.78265
1,2.20648,10.06076,-0.60611,-0.0776,0.63595,-0.26088,28.2922,-25.08808,15.04646,-4.23296,12.29662,2.22182,-0.64241,1.58592,0.03644,44.92645,-15.08484,0.37842,-1.8485,-9.33758,4.97017,0.09831,-0.12487,0.309,-31.02104,28.08833,-16.33005
1,1.75373,9.23432,-0.6684,-0.13618,0.95865,-0.24916,28.1265,-25.26046,15.80882,0.498,9.90242,1.13007,-1.08981,2.61923,0.38692,44.23981,-15.77148,2.87781,-1.39815,-9.97956,5.17618,0.07381,-0.28785,0.59768,-29.63596,28.19392,-18.5289
1,0.15354,8.90134,-0.36417,-0.18623,1.09284,-0.13734,28.26734,-24.24622,17.01358,1.39821,11.72202,-1.09175,-1.19847,1.5284,1.55019,43.48907,-19.8349,6.69098,-1.43168,-9.96998,5.18576,0.07061,-0.28998,0.66053,-27.88635,28.64844,-16.88025
1,-1.95211,10.64527,-1.60024,-0.25226,1.03533,-0.02445,28.11428,-23.79858,18.28671,-1.8196,10.66856,-1.01514,-1.79396,2.13135,1.45004,40.92712,-22.39685,6.25305,-1.72872,-9.14115,5.28158,0.08552,-0.44125,0.95242,-26.44995,31.14201,-17.48865
1,-2.20124,11.22498,-1.29123,-0.1415,0.95013,-0.08302,26.83323,-23.58321,19.60107,-1.0343,9.99818,-0.32561,-1.77692,1.62854,1.74939,38.36365,-26.39618,6.69098,-2.0066,-9.35674,5.78943,0.53187,-0.65111,1.8483,-24.31964,33.28223,-15.86072
1,-1.08973,10.85128,-0.88878,-0.14363,0.82126,-0.04681,25.92878,-24.58821,20.41998,-1.22583,9.17458,-0.32561,-1.60648,1.67221,1.64606,33.98895,-31.14624,8.75397,-1.53709,-8.57581,5.6457,0.72681,-0.47001,2.05283,-22.05165,35.43353,-15.41446
1,-1.17118,9.43554,-0.51029,-0.1447,0.64767,0.07779,25.25311,-24.12657,22.42024,-2.1452,8.4659,-0.01915,-1.60648,1.88313,1.15178,31.05164,-35.52094,7.94067,-1.45085,-8.11109,5.66965,0.7886,-0.27933,2.06349,-18.30673,39.09534,-16.44809
1,-1.25023,8.58034,-0.15336,-0.13724,0.58696,0.06821,24.28252,-25.18799,23.07637,-3.04543,7.37415,2.04944,-1.44669,1.39099,0.68839,28.48969,-37.70905,6.25305,-2.20303,-6.12764,5.74631,0.62348,0.29804,1.9037,-13.43594,39.17482,-19.18216
1,-0.80466,8.19227,-0.11503,-0.09038,0.57844,-0.0138,23.50265,-25.96566,23.62575,-2.75812,6.89529,3.19865,-0.73082,0.38112,0.53925,27.05231,-36.58447,5.81665,-2.92167,-5.09758,5.5355,0.55211,-0.05562,1.53085,-10.83855,40.89442,-19.46353
